ACHID	DRUG_ID	CCLE Cell Line Name	Primary Cell Line Name	Compound	Target	Doses (uM)	Activity Data	Activity Error (SD)	FitType	EC50 (µM)	IC50 (µM)	Amax	ActArea
ACH-000444	1371	LU99_LUNG	LU99	PLX4720	RAF	".0025,.0080,.025,.080,.25,.80,2.53,8"	"-3.2,17.4,.13,18.0,-6.7,15.7,-31,-51"	"3.91,2.31,4.87,3.52,4.87,6.48,5.73,8.62"	Sigmoid	2.227716208	4.744394779	-51.20467377	0.919
ACH-000390	1036	LUDLU1_LUNG	LUDLU-1	PLX4720	RAF	".0025,.0080,.025,.080,.25,.80,2.53,8"	"2.57,3.59,-6.0,-9.0,7.82,13.6,-1.4,-21"	"14.2,6.07,4.72,15.1,7.98,23.7,.0078,.36"	Sigmoid	8.314210126	8	-21.29015923	0.374
ACH-000390	1371	LUDLU1_LUNG	LUDLU-1	PLX4720	RAF	".0025,.0080,.025,.080,.25,.80,2.53,8"	"2.57,3.59,-6.0,-9.0,7.82,13.6,-1.4,-21"	"14.2,6.07,4.72,15.1,7.98,23.7,.0078,.36"	Sigmoid	8.314210126	8	-21.29015923	0.374
ACH-001118	1036	M059J	M059J	PLX4720	RAF	".0025,.0080,.025,.080,.25,.80,2.53,8"	"-10,13.3,-9.1,6.72,4.77,19.5,-4.8,16.4"	".20,2.59,4.66,7.18,.69,8.27,6.57,2.97"	Constant	NA	8	4.770226002	0.239
ACH-001118	1371	M059J	M059J	PLX4720	RAF	".0025,.0080,.025,.080,.25,.80,2.53,8"	"-10,13.3,-9.1,6.72,4.77,19.5,-4.8,16.4"	".20,2.59,4.66,7.18,.69,8.27,6.57,2.97"	Constant	NA	8	4.770226002	0.239
ACH-000477	1036	MALME3M_SKIN	Malme-3M	PLX4720	RAF	".0025,.0080,.025,.080,.25,.80,2.53,8"	"-18,-3.1,-2.3,-20,-45,-81,-91,-91"	"4.73,3.47,2.49,9.98,4.40,7.16,4.07,.37"	Sigmoid	0.276334286	0.285528094	-91.88554382	3.514
ACH-000477	1371	MALME3M_SKIN	Malme-3M	PLX4720	RAF	".0025,.0080,.025,.080,.25,.80,2.53,8"	"-18,-3.1,-2.3,-20,-45,-81,-91,-91"	"4.73,3.47,2.49,9.98,4.40,7.16,4.07,.37"	Sigmoid	0.276334286	0.285528094	-91.88554382	3.514
ACH-001120	1036	MB157_BREAST	MB 157	PLX4720	RAF	".0025,.0080,.025,.080,.25,.80,2.53,8"	"-24,-11,-3.1,-19,18.5,12.4,19.4,-26"	"4.39,16.3,4.53,1.18,40.2,7.49,14.0,.027"	Linear	NA	8	-24.78541374	0.831
ACH-001120	1371	MB157_BREAST	MB 157	PLX4720	RAF	".0025,.0080,.025,.080,.25,.80,2.53,8"	"-24,-11,-3.1,-19,18.5,12.4,19.4,-26"	"4.39,16.3,4.53,1.18,40.2,7.49,14.0,.027"	Linear	NA	8	-24.78541374	0.831
ACH-000583	1036	MC116_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	MC116	PLX4720	RAF	".0025,.0080,.025,.080,.25,.80,2.53,8"	"-5.0,-4.5,2.24,31.4,22.2,27.3,7.38,3.58"	"5.90,4.31,2.44,20.0,5.08,22.5,18.2,26.8"	Linear	NA	8	-9.775401115	0.095
ACH-000583	1371	MC116_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	MC116	PLX4720	RAF	".0025,.0080,.025,.080,.25,.80,2.53,8"	"-5.0,-4.5,2.24,31.4,22.2,27.3,7.38,3.58"	"5.90,4.31,2.44,20.0,5.08,22.5,18.2,26.8"	Linear	NA	8	-9.775401115	0.095
ACH-000796	1036	MCAS_OVARY	MCAS	PLX4720	RAF	".0025,.0080,.025,.080,.25,.80,2.53,8"	"-4.6,-2.0,6.64,2.22,5.32,5.91,-2.6,-6.7"	"1.34,3.05,1.65,7.03,.91,1.54,4.72,7.32"	Constant	NA	8	-0.333848149	0.159
ACH-000796	1371	MCAS_OVARY	MCAS	PLX4720	RAF	".0025,.0080,.025,.080,.25,.80,2.53,8"	"-4.6,-2.0,6.64,2.22,5.32,5.91,-2.6,-6.7"	"1.34,3.05,1.65,7.03,.91,1.54,4.72,7.32"	Constant	NA	8	-0.333848149	0.159
ACH-000019	1036	MCF7_BREAST	MCF7	PLX4720	RAF	".0025,.0080,.025,.080,.25,.80,2.53,8"	"11.2,6.79,-34,-45,-34,-33,-52,-49"	"46.9,14.4,79.5,65.8,76.4,73.1,41.6,68.3"	Constant	NA	8	-11.98044014	2.47
ACH-000019	1371	MCF7_BREAST	MCF7	PLX4720	RAF	".0025,.0080,.025,.080,.25,.80,2.53,8"	"11.2,6.79,-34,-45,-34,-33,-52,-49"	"46.9,14.4,79.5,65.8,76.4,73.1,41.6,68.3"	Constant	NA	8	-11.98044014	2.47
ACH-000621	1036	MDAMB157_BREAST	MDA-MB-157	PLX4720	RAF	".0025,.0080,.025,.080,.25,.80,2.53,8"	"31.2,2.89,.89,-11,17.0,-.14,10.8,-1.1"	"9.71,8.35,22.1,.93,20.7,26.0,.54,6.23"	Constant	NA	8	5.857423306	0.1224
ACH-000621	1371	MDAMB157_BREAST	MDA-MB-157	PLX4720	RAF	".0025,.0080,.025,.080,.25,.80,2.53,8"	"31.2,2.89,.89,-11,17.0,-.14,10.8,-1.1"	"9.71,8.35,22.1,.93,20.7,26.0,.54,6.23"	Constant	NA	8	5.857423306	0.1224
ACH-000759	1036	MDAMB175VII_BREAST	MDA-MB-175-VII	PLX4720	RAF	".0025,.0080,.025,.080,.25,.80,2.53,8"	"-14,-12,-9.2,-7.9,-6.7,-6.1,-4.0,-3.2"	"18.7,24.9,16.7,4.04,18.2,15.4,1.36,12.4"	Constant	NA	8	-5.079953671	0.631
ACH-000759	1371	MDAMB175VII_BREAST	MDA-MB-175-VII	PLX4720	RAF	".0025,.0080,.025,.080,.25,.80,2.53,8"	"-14,-12,-9.2,-7.9,-6.7,-6.1,-4.0,-3.2"	"18.7,24.9,16.7,4.04,18.2,15.4,1.36,12.4"	Constant	NA	8	-5.079953671	0.631
ACH-000876	1036	MDAMB415_BREAST	MDA-MB-415	PLX4720	RAF	".0025,.0080,.025,.080,.25,.80,2.53,8"	"-21,4.23,3.52,-15,-5.5,8.09,12.0,-5.8"	"5.14,2.69,9.46,16.1,19.3,7.48,15.3,1.10"	Linear	NA	8	-21.62174606	0.473
ACH-000876	1371	MDAMB415_BREAST	MDA-MB-415	PLX4720	RAF	".0025,.0080,.025,.080,.25,.80,2.53,8"	"-21,4.23,3.52,-15,-5.5,8.09,12.0,-5.8"	"5.14,2.69,9.46,16.1,19.3,7.48,15.3,1.10"	Linear	NA	8	-21.62174606	0.473
ACH-000884	1036	MDAMB435S_SKIN	MDA-MB-435S	PLX4720	RAF	".0025,.0080,.025,.080,.25,.80,2.53,8"	".22,-8.2,.85,-7.1,-14,-36,-48,-78"	"4.18,5.87,8.75,7.69,5.28,.55,1.53,19.4"	Sigmoid	0.941861272	2.312842846	-62.58050156	1.913
ACH-000884	1371	MDAMB435S_SKIN	MDA-MB-435S	PLX4720	RAF	".0025,.0080,.025,.080,.25,.80,2.53,8"	".22,-8.2,.85,-7.1,-14,-36,-48,-78"	"4.18,5.87,8.75,7.69,5.28,.55,1.53,19.4"	Sigmoid	0.941861272	2.312842846	-62.58050156	1.913
ACH-000573	1036	MDAMB436_BREAST	MDA-MB-436	PLX4720	RAF	".0080,.025,.080,.25,.80,2.53,8"	"4.30,-7.8,-5.3,2.13,10.6,9.90,1.10"	"1.46,6.04,13.0,.76,17.4,14.2,1.23"	Constant	NA	8	1.771779537	0.131
ACH-000573	1371	MDAMB436_BREAST	MDA-MB-436	PLX4720	RAF	".0080,.025,.080,.25,.80,2.53,8"	"4.30,-7.8,-5.3,2.13,10.6,9.90,1.10"	"1.46,6.04,13.0,.76,17.4,14.2,1.23"	Constant	NA	8	1.771779537	0.131
ACH-000910	1036	MDAMB453_BREAST	MDA-MB-453	PLX4720	RAF	".0025,.0080,.025,.080,.25,.80,2.53,8"	"-8.6,11.1,8.54,2.30,-5.0,-6.3,-2.1,-25"	"0,8.29,0,9.08,0,6.77,0,2.31"	Sigmoid	8.458834104	8	-24.04188156	0.47
ACH-000910	1371	MDAMB453_BREAST	MDA-MB-453	PLX4720	RAF	".0025,.0080,.025,.080,.25,.80,2.53,8"	"-8.6,11.1,8.54,2.30,-5.0,-6.3,-2.1,-25"	"0,8.29,0,9.08,0,6.77,0,2.31"	Sigmoid	8.458834104	8	-24.04188156	0.47
ACH-000849	1036	MDAMB468_BREAST	MDA-MB-468	PLX4720	RAF	".0025,.0080,.025,.080,.25,.80,2.53,8"	"-21,-.66,-7.4,14.1,19.6,14.9,9.52,-2.2"	"9.14,8.44,11.8,9.08,4.59,12.9,.84,10.1"	Constant	NA	8	5.629932404	0.3126
ACH-000849	1371	MDAMB468_BREAST	MDA-MB-468	PLX4720	RAF	".0025,.0080,.025,.080,.25,.80,2.53,8"	"-21,-.66,-7.4,14.1,19.6,14.9,9.52,-2.2"	"9.14,8.44,11.8,9.08,4.59,12.9,.84,10.1"	Constant	NA	8	5.629932404	0.3126
ACH-000405	1036	MEC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	MEC-1	PLX4720	RAF	".0025,.0080,.025,.080,.25,.80,2.53,8"	"6.80,-9.3,-4.0,16.0,18.9,-11,-24,-34"	"15.8,10.7,26.5,31.5,72.0,13.1,22.3,3.12"	Constant	NA	8	-6.953172684	0.823
ACH-000405	1371	MEC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	MEC-1	PLX4720	RAF	".0025,.0080,.025,.080,.25,.80,2.53,8"	"6.80,-9.3,-4.0,16.0,18.9,-11,-24,-34"	"15.8,10.7,26.5,31.5,72.0,13.1,22.3,3.12"	Constant	NA	8	-6.953172684	0.823
ACH-000072	1036	MEG01_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	MEG-01	PLX4720	RAF	".0025,.0080,.025,.080,.25,.80,2.53,8"	"-11,-9.3,7.18,-9.0,4.68,7.01,-2.4,-13"	"18.3,8.59,8.18,15.9,11.3,18.2,11.4,1.53"	Constant	NA	8	-3.215367556	0.447
ACH-000072	1371	MEG01_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	MEG-01	PLX4720	RAF	".0025,.0080,.025,.080,.25,.80,2.53,8"	"-11,-9.3,7.18,-9.0,4.68,7.01,-2.4,-13"	"18.3,8.59,8.18,15.9,11.3,18.2,11.4,1.53"	Constant	NA	8	-3.215367556	0.447
ACH-000450	1036	MELHO_SKIN	MEL-HO	PLX4720	RAF	".0025,.0080,.025,.080,.25,.80,2.53,8"	"-8.4,-2.5,-9.6,-13,-41,-74,-78,-79"	"8.63,2.00,1.24,3.83,8.83,2.71,.19,2.55"	Sigmoid	0.258539736	0.312976211	-79.06602478	3.055
ACH-000450	1371	MELHO_SKIN	MEL-HO	PLX4720	RAF	".0025,.0080,.025,.080,.25,.80,2.53,8"	"-8.4,-2.5,-9.6,-13,-41,-74,-78,-79"	"8.63,2.00,1.24,3.83,8.83,2.71,.19,2.55"	Sigmoid	0.258539736	0.312976211	-79.06602478	3.055
ACH-000449	1036	MESSA_SOFT_TISSUE	MES-SA	PLX4720	RAF	".0025,.0080,.025,.080,.25,.80,2.53,8"	"-7.3,2.77,-.99,.30,4.87,5.35,-3.1,-7.0"	"5.64,1.87,2.16,4.20,1.82,5.61,.32,11.8"	Constant	NA	8	0.651362896	0.1839
ACH-000449	1371	MESSA_SOFT_TISSUE	MES-SA	PLX4720	RAF	".0025,.0080,.025,.080,.25,.80,2.53,8"	"-7.3,2.77,-.99,.30,4.87,5.35,-3.1,-7.0"	"5.64,1.87,2.16,4.20,1.82,5.61,.32,11.8"	Constant	NA	8	0.651362896	0.1839
ACH-000987	1036	MEWO_SKIN	MeWo	PLX4720	RAF	".0025,.0080,.025,.080,.25,.80,2.53,8"	"-13,-1.6,13.5,22.0,-14,3.69,-23,-4.4"	"10.7,27.1,14.4,43.8,2.18,22.0,15.5,.088"	Constant	NA	8	-6.777186394	0.56
ACH-000987	1371	MEWO_SKIN	MeWo	PLX4720	RAF	".0025,.0080,.025,.080,.25,.80,2.53,8"	"-13,-1.6,13.5,22.0,-14,3.69,-23,-4.4"	"10.7,27.1,14.4,43.8,2.18,22.0,15.5,.088"	Constant	NA	8	-6.777186394	0.56
ACH-000192	1036	MFE280_ENDOMETRIUM	MFE-280	PLX4720	RAF	".0025,.0080,.025,.080,.25,.80,2.53,8"	".25,-4.0,.34,-.21,22.6,16.9,-8.0,-15"	"14.0,14.8,2.68,9.27,7.93,12.6,4.85,2.40"	Constant	NA	8	0.339002907	0.2721
ACH-000192	1371	MFE280_ENDOMETRIUM	MFE-280	PLX4720	RAF	".0025,.0080,.025,.080,.25,.80,2.53,8"	".25,-4.0,.34,-.21,22.6,16.9,-8.0,-15"	"14.0,14.8,2.68,9.27,7.93,12.6,4.85,2.40"	Constant	NA	8	0.339002907	0.2721
ACH-000879	1036	MFE296_ENDOMETRIUM	MFE-296	PLX4720	RAF	".0025,.0080,.025,.080,.25,.80,2.53,8"	"-15,-16,5.39,-8.7,2.86,-1.8,-4.0,-37"	"1.22,1.32,7.47,8.47,7.58,1.91,2.34,10.3"	Sigmoid	6.209597111	8	-37.26781082	0.825
ACH-000879	1371	MFE296_ENDOMETRIUM	MFE-296	PLX4720	RAF	".0025,.0080,.025,.080,.25,.80,2.53,8"	"-15,-16,5.39,-8.7,2.86,-1.8,-4.0,-37"	"1.22,1.32,7.47,8.47,7.58,1.91,2.34,10.3"	Sigmoid	6.209597111	8	-37.26781082	0.825
ACH-000988	1036	MFE319_ENDOMETRIUM	MFE-319	PLX4720	RAF	".0025,.0080,.025,.080,.25,.80,2.53,8"	"-5.2,-9.1,3.92,-3.7,22.2,-9.1,23.0,-12"	"17.9,2.06,1.62,.54,21.3,4.17,27.3,9.42"	Constant	NA	8	-3.684365273	0.391
ACH-000988	1371	MFE319_ENDOMETRIUM	MFE-319	PLX4720	RAF	".0025,.0080,.025,.080,.25,.80,2.53,8"	"-5.2,-9.1,3.92,-3.7,22.2,-9.1,23.0,-12"	"17.9,2.06,1.62,.54,21.3,4.17,27.3,9.42"	Constant	NA	8	-3.684365273	0.391
ACH-000359	1036	MG63_BONE	MG-63	PLX4720	RAF	".0025,.0080,.025,.080,.25,.80,2.53,8"	"-3.9,4.20,-.85,4.88,4.97,9.96,-6.4,-7.4"	"7.07,8.78,4.32,5.16,4.00,4.80,8.99,1.12"	Constant	NA	8	1.132577658	0.1855
ACH-000359	1371	MG63_BONE	MG-63	PLX4720	RAF	".0025,.0080,.025,.080,.25,.80,2.53,8"	"-3.9,4.20,-.85,4.88,4.97,9.96,-6.4,-7.4"	"7.07,8.78,4.32,5.16,4.00,4.80,8.99,1.12"	Constant	NA	8	1.132577658	0.1855
ACH-000391	1036	MHHES1_BONE	MHH-ES-1	PLX4720	RAF	".0025,.0080,.025,.080,.25,.80,2.53,8"	"-8.7,-12,-2.9,6.05,6.10,3.25,-3.5,-41"	".66,1.14,5.08,2.45,4.64,4.53,13.7,.27"	Sigmoid	4.444357395	8	-40.64754486	0.681
ACH-000391	1371	MHHES1_BONE	MHH-ES-1	PLX4720	RAF	".0025,.0080,.025,.080,.25,.80,2.53,8"	"-8.7,-12,-2.9,6.05,6.10,3.25,-3.5,-41"	".66,1.14,5.08,2.45,4.64,4.53,13.7,.27"	Sigmoid	4.444357395	8	-40.64754486	0.681
ACH-000601	1036	MIAPACA2_PANCREAS	MIA PaCa-2	PLX4720	RAF	".0025,.0080,.025,.080,.25,.80,2.53,8"	"-3.9,-.23,-.97,-2.8,-1.2,10.1,1.48,-16"	"9.73,8.83,12.4,5.28,12.1,8.25,8.17,12.0"	Constant	NA	8	-2.710032225	0.251
ACH-000601	1371	MIAPACA2_PANCREAS	MIA PaCa-2	PLX4720	RAF	".0025,.0080,.025,.080,.25,.80,2.53,8"	"-3.9,-.23,-.97,-2.8,-1.2,10.1,1.48,-16"	"9.73,8.83,12.4,5.28,12.1,8.25,8.17,12.0"	Constant	NA	8	-2.710032225	0.251
ACH-000220	1036	MINO_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	Mino	PLX4720	RAF	".0025,.0080,.025,.080,.25,.80,2.53,8"	"-6.6,-6.3,10.9,18.7,4.05,-6.5,-31,-49"	"11.2,21.4,3.81,7.47,13.7,8.56,9.56,13.7"	Sigmoid	1.826708555	8	-49.06587219	0.994
ACH-000220	1371	MINO_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	Mino	PLX4720	RAF	".0025,.0080,.025,.080,.25,.80,2.53,8"	"-6.6,-6.3,10.9,18.7,4.05,-6.5,-31,-49"	"11.2,21.4,3.81,7.47,13.7,8.56,9.56,13.7"	Sigmoid	1.826708555	8	-49.06587219	0.994
ACH-000077	1036	MJ_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	MJ	PLX4720	RAF	".0025,.0080,.025,.080,.25,.80,2.53,8"	"11.0,-2.2,-3.7,-9.8,-.47,3.47,10.9,-5.7"	"9.98,12.3,44.8,13.1,3.63,2.99,11.2,27.2"	Constant	NA	8	2.691875935	0.2187
ACH-000077	1371	MJ_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	MJ	PLX4720	RAF	".0025,.0080,.025,.080,.25,.80,2.53,8"	"11.0,-2.2,-3.7,-9.8,-.47,3.47,10.9,-5.7"	"9.98,12.3,44.8,13.1,3.63,2.99,11.2,27.2"	Constant	NA	8	2.691875935	0.2187
ACH-000356	1036	MKN45_STOMACH	MKN-45	PLX4720	RAF	".0025,.0080,.025,.080,.25,.80,2.53,8"	"-7.1,13.8,1.07,14.5,7.18,6.43,5.06,-7.2"	"14.8,10.1,.43,12.7,4.98,4.00,11.8,4.85"	Constant	NA	8	3.805671692	0.143
ACH-000356	1371	MKN45_STOMACH	MKN-45	PLX4720	RAF	".0025,.0080,.025,.080,.25,.80,2.53,8"	"-7.1,13.8,1.07,14.5,7.18,6.43,5.06,-7.2"	"14.8,10.1,.43,12.7,4.98,4.00,11.8,4.85"	Constant	NA	8	3.805671692	0.143
ACH-000678	1036	MKN7_STOMACH	MKN7	PLX4720	RAF	".0025,.0080,.025,.080,.25,.80,2.53,8"	"4.17,20.5,-25,12.8,-8.5,10.2,.29,12.9"	".35,7.22,1.42,23.4,9.05,18.4,.017,7.48"	Constant	NA	8	2.116399765	0.335
ACH-000678	1371	MKN7_STOMACH	MKN7	PLX4720	RAF	".0025,.0080,.025,.080,.25,.80,2.53,8"	"4.17,20.5,-25,12.8,-8.5,10.2,.29,12.9"	".35,7.22,1.42,23.4,9.05,18.4,.017,7.48"	Constant	NA	8	2.116399765	0.335
ACH-000758	1036	MKN74_STOMACH	MKN74	PLX4720	RAF	".0025,.0080,.025,.080,.25,.80,2.53,8"	"-13,-23,1.18,17.0,1.19,17.2,13.6,-12"	"23.2,4.62,7.77,11.4,25.1,.25,11.5,6.87"	Linear	NA	8	-24.24282837	0.48
ACH-000758	1371	MKN74_STOMACH	MKN74	PLX4720	RAF	".0025,.0080,.025,.080,.25,.80,2.53,8"	"-13,-23,1.18,17.0,1.19,17.2,13.6,-12"	"23.2,4.62,7.77,11.4,25.1,.25,11.5,6.87"	Linear	NA	8	-24.24282837	0.48
ACH-001125	1036	MOGGCCM_CENTRAL_NERVOUS_SYSTEM	MOG-G-CCM	PLX4720	RAF	".0025,.0080,.025,.080,.25,.80,2.53,8"	"-16,-5.4,-9.6,-.37,-.95,3.97,-16,-13"	"6.05,1.61,11.1,4.69,.25,10.5,16.8,9.13"	Constant	NA	8	-4.569972992	0.6132
ACH-001125	1371	MOGGCCM_CENTRAL_NERVOUS_SYSTEM	MOG-G-CCM	PLX4720	RAF	".0025,.0080,.025,.080,.25,.80,2.53,8"	"-16,-5.4,-9.6,-.37,-.95,3.97,-16,-13"	"6.05,1.61,11.1,4.69,.25,10.5,16.8,9.13"	Constant	NA	8	-4.569972992	0.6132
ACH-000745	1036	MOLP8_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	MOLP-8	PLX4720	RAF	".0025,.0080,.025,.080,.25,.80,2.53,8"	"-12,-11,-6.9,32.7,13.9,.82,29.8,38.2"	"28.7,11.6,.21,8.93,22.2,15.6,11.7,5.98"	Linear	NA	8	-18.62849998	0.299
ACH-000745	1371	MOLP8_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	MOLP-8	PLX4720	RAF	".0025,.0080,.025,.080,.25,.80,2.53,8"	"-12,-11,-6.9,32.7,13.9,.82,29.8,38.2"	"28.7,11.6,.21,8.93,22.2,15.6,11.7,5.98"	Linear	NA	8	-18.62849998	0.299
ACH-000918	1036	MOLT16_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	MOLT-16	PLX4720	RAF	".0025,.0080,.025,.080,.25,.80,2.53,8"	"-9.6,-22,10.7,9.96,1.36,-6.3,-4.7,-36"	"4.94,8.06,14.4,3.20,6.41,30.2,17.7,8.93"	Linear	NA	8	-35.3088913	0.786
ACH-000918	1371	MOLT16_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	MOLT-16	PLX4720	RAF	".0025,.0080,.025,.080,.25,.80,2.53,8"	"-9.6,-22,10.7,9.96,1.36,-6.3,-4.7,-36"	"4.94,8.06,14.4,3.20,6.41,30.2,17.7,8.93"	Linear	NA	8	-35.3088913	0.786
ACH-001129	1036	MONOMAC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	MONO-MAC-1	PLX4720	RAF	".0025,.0080,.025,.080,.25,.80,2.53,8"	"-10.0,-24,-36,-1.7,-3.8,18.1,7.43,-46"	".38,19.3,8.14,21.9,21.3,8.43,9.68,15.5"	Linear	NA	8	-46.71231842	1.215
ACH-001129	1371	MONOMAC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	MONO-MAC-1	PLX4720	RAF	".0025,.0080,.025,.080,.25,.80,2.53,8"	"-10.0,-24,-36,-1.7,-3.8,18.1,7.43,-46"	".38,19.3,8.14,21.9,21.3,8.43,9.68,15.5"	Linear	NA	8	-46.71231842	1.215
ACH-000851	1036	MORCPR_LUNG	MOR/CPR	PLX4720	RAF	".0025,.0080,.025,.080,.25,.80,2.53,8"	"-1.3,18.1,-.26,-.60,1.82,11.4,2.23,-.35"	".66,1.58,3.58,2.59,2.71,7.86,8.84,12.6"	Constant	NA	8	1.626288414	0.0251
ACH-000851	1371	MORCPR_LUNG	MOR/CPR	PLX4720	RAF	".0025,.0080,.025,.080,.25,.80,2.53,8"	"-1.3,18.1,-.26,-.60,1.82,11.4,2.23,-.35"	".66,1.58,3.58,2.59,2.71,7.86,8.84,12.6"	Constant	NA	8	1.626288414	0.0251
ACH-000319	1036	MPP89_PLEURA	MPP 89	PLX4720	RAF	".0025,.0080,.025,.080,.25,.80,2.53,8"	"-1.2,-14,14.7,.54,-3.9,3.43,7.86,14.8"	"2.89,9.18,2.07,16.5,8.05,15.6,11.7,13.6"	Constant	NA	8	1.121592879	0.191
ACH-000319	1371	MPP89_PLEURA	MPP 89	PLX4720	RAF	".0025,.0080,.025,.080,.25,.80,2.53,8"	"-1.2,-14,14.7,.54,-3.9,3.43,7.86,14.8"	"2.89,9.18,2.07,16.5,8.05,15.6,11.7,13.6"	Constant	NA	8	1.121592879	0.191
ACH-000335	1036	MSTO211H_PLEURA	MSTO-211H	PLX4720	RAF	".0025,.0080,.025,.080,.25,.80,2.53,8"	"-15,-11,-17,-21,-8.0,-2.8,-2.4,-46"	"3.26,8.87,.53,17.6,.53,16.7,.53,24.0"	Sigmoid	7.339414597	8	-43.91520309	1.232
ACH-000335	1371	MSTO211H_PLEURA	MSTO-211H	PLX4720	RAF	".0025,.0080,.025,.080,.25,.80,2.53,8"	"-15,-11,-17,-21,-8.0,-2.8,-2.4,-46"	"3.26,8.87,.53,17.6,.53,16.7,.53,24.0"	Sigmoid	7.339414597	8	-43.91520309	1.232
ACH-000866	1036	NCIH1048_LUNG	NCI-H1048	PLX4720	RAF	".0025,.0080,.025,.080,.25,.80,2.53,8"	".77,-12,9.11,8.99,-10.0,1.38,-1.8,-14"	"14.0,3.71,11.0,13.4,24.9,10.3,7.87,9.48"	Constant	NA	8	-2.724458218	0.378
ACH-000866	1371	NCIH1048_LUNG	NCI-H1048	PLX4720	RAF	".0025,.0080,.025,.080,.25,.80,2.53,8"	".77,-12,9.11,8.99,-10.0,1.38,-1.8,-14"	"14.0,3.71,11.0,13.4,24.9,10.3,7.87,9.48"	Constant	NA	8	-2.724458218	0.378
ACH-000514	1036	NCIH1092_LUNG	NCI-H1092	PLX4720	RAF	".0025,.0080,.025,.080,.25,.80,2.53,8"	"-15,-12,-1.9,18.5,18.9,19.4,-3.1,13.7"	"12.0,8.03,1.64,10.5,11.3,20.7,.055,.75"	Linear	NA	8	-16.46884537	0.32
ACH-000514	1371	NCIH1092_LUNG	NCI-H1092	PLX4720	RAF	".0025,.0080,.025,.080,.25,.80,2.53,8"	"-15,-12,-1.9,18.5,18.9,19.4,-3.1,13.7"	"12.0,8.03,1.64,10.5,11.3,20.7,.055,.75"	Linear	NA	8	-16.46884537	0.32
ACH-000980	1036	NCIH1155_LUNG	NCI-H1155	PLX4720	RAF	".0025,.0080,.025,.080,.25,.80,2.53,8"	"-12,-17,5.39,-13,.72,-1.5,-11,-47"	"24.2,2.98,3.30,20.4,13.0,17.2,5.84,22.4"	Sigmoid	3.834075928	8	-47.36701584	1.015
ACH-000980	1371	NCIH1155_LUNG	NCI-H1155	PLX4720	RAF	".0025,.0080,.025,.080,.25,.80,2.53,8"	"-12,-17,5.39,-13,.72,-1.5,-11,-47"	"24.2,2.98,3.30,20.4,13.0,17.2,5.84,22.4"	Sigmoid	3.834075928	8	-47.36701584	1.015
ACH-000523	1036	NCIH1184_LUNG	NCI-H1184	PLX4720	RAF	".0025,.0080,.025,.080,.25,.80,2.53,8"	"-20,10.8,45.2,29.5,28.0,19.6,-6.3,48.3"	"29.1,34.4,36.8,53.8,21.1,6.70,14.0,17.7"	Constant	NA	8	17.91274261	0.263
ACH-000523	1371	NCIH1184_LUNG	NCI-H1184	PLX4720	RAF	".0025,.0080,.025,.080,.25,.80,2.53,8"	"-20,10.8,45.2,29.5,28.0,19.6,-6.3,48.3"	"29.1,34.4,36.8,53.8,21.1,6.70,14.0,17.7"	Constant	NA	8	17.91274261	0.263
ACH-000510	1036	NCIH1299_LUNG	NCI-H1299	PLX4720	RAF	".0025,.0080,.025,.080,.25,.80,2.53,8"	"-13,19.3,-21,-14,2.17,9.13,-8.8,-9.1"	"3.08,10.6,16.0,11.8,4.27,11.2,1.29,12.7"	Constant	NA	8	-6.83741045	0.659
ACH-000510	1371	NCIH1299_LUNG	NCI-H1299	PLX4720	RAF	".0025,.0080,.025,.080,.25,.80,2.53,8"	"-13,19.3,-21,-14,2.17,9.13,-8.8,-9.1"	"3.08,10.6,16.0,11.8,4.27,11.2,1.29,12.7"	Constant	NA	8	-6.83741045	0.659
ACH-000921	1036	NCIH1339_LUNG	NCI-H1339	PLX4720	RAF	".0025,.0080,.025,.080,.25,.80,2.53,8"	".82,-5.0,-17,-.17,-1.8,9.04,-3.1,-14"	"22.3,13.5,10.1,21.3,13.3,2.20,9.50,11.6"	Constant	NA	8	-7.75788784	0.4107
ACH-000921	1371	NCIH1339_LUNG	NCI-H1339	PLX4720	RAF	".0025,.0080,.025,.080,.25,.80,2.53,8"	".82,-5.0,-17,-.17,-1.8,9.04,-3.1,-14"	"22.3,13.5,10.1,21.3,13.3,2.20,9.50,11.6"	Constant	NA	8	-7.75788784	0.4107
